"project_id","project_location_id","precision_code","geoname_id","place_name","latitude","longitude","location_type_code","location_type_name","gazetteer_adm_code","gazetteer_adm_name","location_class","geographic_exactness"
"1120098715147","1120098715147_2312887","2","2312887","Mbanza-Ngungu","-5.25","14.86667","ADM3","third-order administrative division","6295630|6255146|CD|08|7731971|2312887","Earth|Africa|DR Congo|Province du Bas-Congo|Cataractes District|Mbanza-Ngungu","1","1"
"1120098715147","1120098715147_8260603","2","8260603","Moanda","-5.80893","12.63006","ADM3","third-order administrative division","6295630|6255146|CD|08|7731984|8260603","Earth|Africa|DR Congo|Province du Bas-Congo|Boma|Moanda","1","1"
"1120098715147","1120098715147_2311326","2","2311326","Songololo","-5.7","14.03333","ADM3","third-order administrative division","6295630|6255146|CD|08|7731971|2311326","Earth|Africa|DR Congo|Province du Bas-Congo|Cataractes District|Songololo","1","1"
"1120098712040","1120098712040_2314704","2","2314704","Kikwit","-5.03333","18.81667","ADM3","third-order administrative division","6295630|6255146|CD|01|2313847|2314704","Earth|Africa|DR Congo|Bandundu Province|Kwilu District|Kikwit","1","1"
"11200955234986","11200955234986_7731965","2","7731965","Kinshasa","-4.47223","15.8836","ADM3","third-order administrative division","6295630|6255146|CD|06|8260567|7731965","Earth|Africa|DR Congo|Kinshasa City|Kinshasa rural|Kinshasa","1","1"
"112009761019","112009761019_2317497","2","2317497","Bagata","-3.73333","17.95","ADM3","third-order administrative division","6295630|6255146|CD|01|2313847|2317497","Earth|Africa|DR Congo|Bandundu Province|Kwilu District|Bagata","1","1"
"112009761019","112009761019_2313010","2","2313010","Masi-Manimba","-4.76667","17.91667","ADM3","third-order administrative division","6295630|6255146|CD|01|2313847|2313010","Earth|Africa|Congo|Bandundu Province|Kwilu District|Masi-Manimba","1","1"
"1120098712338","1120098712338_216540","2","216540","Fizi","-4.3","28.95","ADM3","third-order administrative division","6295630|6255146|CD|12|8260566|216540","Earth|Africa|DR Congo|South Kivu|South Kivu|Fizi","1","1"
"1120098712338","1120098712338_212901","2","212901","Kindu","-2.95","25.93333","ADM3","third-order administrative division","6295630|6255146|CD|10|8260564|212901","Earth|Africa|DR Congo|Province du Maniema|Maniema|Kindu","1","1"
"1120098712338","1120098712338_8260578","2","8260578","Kisenso","-4.41667","15.35","ADM3","third-order administrative division","6295630|6255146|CD|06|8260567|8260578","Earth|Africa|DR Congo|Kinshasa City|Kinshasa rural|Kisenso","1","1"
"1120097624861","1120097624861_217830","2","217830","Bukavu","-2.5","28.86667","ADM3","third-order administrative division","6295630|6255146|CD|12|8260566|217830","Earth|Africa|DR Congo|South Kivu|South Kivu|Bukavu","1","1"
"1120097624861","1120097624861_216279","2","216279","Goma","-1.68333","29.23333","ADM3","third-order administrative division","6295630|6255146|CD|11|8260563|216279","Earth|Africa|DR Congo|Nord Kivu|North Kivu|Goma","1","1"
"1120097624861","1120097624861_214476","2","214476","Kananga","-5.9","22.41667","ADM3","third-order administrative division","6295630|6255146|CD|03|210596|214476","Earth|Africa|DR Congo|Province du Kasaï-Occidental|Lulua District|Kananga","1","1"
"1120097624861","1120097624861_212901","2","212901","Kindu","-2.95","25.93333","ADM3","third-order administrative division","6295630|6255146|CD|10|8260564|212901","Earth|Africa|DR Congo|Province du Maniema|Maniema|Kindu","1","1"
"1120097624861","1120097624861_7731965","2","7731965","Kinshasa","-4.47223","15.8836","ADM3","third-order administrative division","6295630|6255146|CD|06|8260567|7731965","Earth|Africa|DR Congo|Kinshasa City|Kinshasa rural|Kinshasa","1","1"
"1120097624861","1120097624861_7731935","2","7731935","Kisangani","0.52239","25.24349","ADM3","third-order administrative division","6295630|6255146|CD|09|204704|7731935","Earth|Africa|DR Congo|Eastern Province|Tshopo|Kisangani","1","1"
"1120097624861","1120097624861_922702","2","922702","Lubumbashi","-11.66667","27.46667","ADM3","third-order administrative division","6295630|6255146|CD|05|7670837|922702","Earth|Africa|DR Congo|Katanga Province|Haut Katanga|Lubumbashi","1","1"
"1120097624861","1120097624861_2313001","2","2313001","Matadi","-5.81667","13.45","ADM3","third-order administrative division","6295630|6255146|CD|08|7731975|2313001","Earth|Africa|DR Congo|Province du Bas-Congo|Bas Fleuve District|Matadi","1","1"
"1120097624861","1120097624861_7731950","2","7731950","Mbandaka","-0.0942","18.27757","ADM3","third-order administrative division","6295630|6255146|CD|02|2315861|7731950","Earth|Africa|DR Congo|Province de l’Équateur|Equateur|Mbandaka","1","1"
"1120098711757","1120098711757_7731965","2","7731965","Kinshasa","-4.47223","15.8836","ADM3","third-order administrative division","6295630|6255146|CD|06|8260567|7731965","Earth|Africa|DR Congo|Kinshasa City|Kinshasa rural|Kinshasa","1","1"
"11200955235028","11200955235028_7731965","2","7731965","Kinshasa","-4.47223","15.8836","ADM3","third-order administrative division","6295630|6255146|CD|06|8260567|7731965","Earth|Africa|DR Congo|Kinshasa City|Kinshasa rural|Kinshasa","1","1"
"11200955233522","11200955233522_209476","2","209476","Masisi","-1.4","28.81667","ADM3","third-order administrative division","6295630|6255146|CD|11|8260563|209476","Earth|Africa|DR Congo|Nord Kivu|North Kivu|Masisi","1","1"
"11200955233526","11200955233526_2315819","2","2315819","Feshi","-6.11667","18.16667","ADM3","third-order administrative division","6295630|6255146|CD|01|2313860|2315819","Earth|Africa|DR Congo|Bandundu Province|Kwango District|Feshi","1","1"
"11200955233526","11200955233526_2315639","2","2315639","Gungu","-5.73333","19.31667","ADM3","third-order administrative division","6295630|6255146|CD|01|2313847|2315639","Earth|Africa|DR Congo|Bandundu Province|Kwilu District|Gungu","1","1"
"11200955233526","11200955233526_2315249","2","2315249","Kahemba","-7.28333","19.0","ADM3","third-order administrative division","6295630|6255146|CD|01|2313860|2315249","Earth|Africa|DR Congo|Bandundu Province|Kwango District|Kahemba","1","1"
"11200955233526","11200955233526_211067","2","211067","Lubero","-0.16667","29.23333","ADM3","third-order administrative division","6295630|6255146|CD|11|8260563|211067","Earth|Africa|DR Congo|Nord Kivu|North Kivu|Lubero","1","1"
"112009iati23379","112009iati23379_217830","2","217830","Bukavu","-2.5","28.86667","ADM3","third-order administrative division","6295630|6255146|CD|12|8260566|217830","Earth|Africa|DR Congo|South Kivu|South Kivu|Bukavu","1","1"
"11200955233524","11200955233524_922702","2","922702","Lubumbashi","-11.66667","27.46667","ADM3","third-order administrative division","6295630|6255146|CD|05|7670837|922702","Earth|Africa|DR Congo|Katanga Province|Haut Katanga|Lubumbashi","1","1"
"1120098711972","1120098711972_2317284","2","2317284","Basankusu","1.23333","19.8","ADM3","third-order administrative division","6295630|6255146|CD|02|2315861|2317284","Earth|Africa|DR Congo|Province de l’Équateur|Equateur|Basankusu","1","1"
"1120098711972","1120098711972_219263","2","219263","Befale","0.46667","20.96667","ADM3","third-order administrative division","6295630|6255146|CD|02|204697|219263","Earth|Africa|DR Congo|Province de l’Équateur|Tshuapa|Befale","1","1"
"1120098711972","1120098711972_2317109","2","2317109","Bikoro","-0.75","18.11667","ADM3","third-order administrative division","6295630|6255146|CD|02|2315861|2317109","Earth|Africa|Congo|Province de l’Équateur|Equateur|Bikoro","1","1"
"1120098711972","1120098711972_218678","2","218678","Boende","-0.21667","20.86667","ADM3","third-order administrative division","6295630|6255146|CD|02|204697|218678","Earth|Africa|Congo|Province de l’Équateur|Tshuapa|Boende","1","1"
"1120098711972","1120098711972_218476","2","218476","Bokungu","-0.68333","22.31667","ADM3","third-order administrative division","6295630|6255146|CD|02|204697|218476","Earth|Africa|DR Congo|Province de l’Équateur|Tshuapa|Bokungu","1","1"
"1120098711972","1120098711972_8260570","2","8260570","Bolobo","-2.65093","16.35123","ADM3","third-order administrative division","6295630|6255146|CD|01|2313191|8260570","Earth|Africa|DR Congo|Bandundu Province|Mai Ndombe|Bolobo","1","1"
"1120098711972","1120098711972_2316738","2","2316738","Bolomba","0.48333","19.2","ADM3","third-order administrative division","6295630|6255146|CD|02|2315861|2316738","Earth|Africa|DR Congo|Province de l’Équateur|Equateur|Bolomba","1","1"
"1120098711972","1120098711972_2316635","2","2316635","Bomongo","1.36667","18.36667","ADM3","third-order administrative division","6295630|6255146|CD|02|2315861|2316635","Earth|Africa|DR Congo|Province de l’Équateur|Equateur|Bomongo","1","1"
"1120098711972","1120098711972_217728","2","217728","Bumba","2.18333","22.46667","ADM3","third-order administrative division","6295630|6255146|CD|02|208741|217728","Earth|Africa|Congo|Province de l’Équateur|Mongala|Bumba","1","1"
"1120098711972","1120098711972_923216","2","923216","Dilolo","-10.7","22.33333","ADM3","third-order administrative division","6295630|6255146|CD|05|922727|923216","Earth|Africa|DR Congo|Katanga Province|Lualaba|Dilolo","1","1"
"1120098711972","1120098711972_217134","2","217134","Djolu","0.58333","22.45","ADM3","third-order administrative division","6295630|6255146|CD|02|204697|217134","Earth|Africa|DR Congo|Province de l’Équateur|Tshuapa|Djolu","1","1"
"1120098711972","1120098711972_216030","2","216030","Ikela","-1.18333","23.26667","ADM3","third-order administrative division","6295630|6255146|CD|02|204697|216030","Earth|Africa|DR Congo|Province de l’Équateur|Tshuapa|Ikela","1","1"
"1120098711972","1120098711972_2315436","2","2315436","Ingende","-0.25","18.95","ADM3","third-order administrative division","6295630|6255146|CD|02|2315861|2315436","Earth|Africa|Congo|Province de l’Équateur|Equateur|Ingende","1","1"
"1120098711972","1120098711972_2315416","2","2315416","Inongo","-1.95","18.26667","ADM3","third-order administrative division","6295630|6255146|CD|01|2313191|2315416","Earth|Africa|Congo|Bandundu Province|Mai Ndombe|Inongo","1","1"
"1120098711972","1120098711972_215645","2","215645","Kabambare","-4.7","27.71667","ADM3","third-order administrative division","6295630|6255146|CD|10|8260564|215645","Earth|Africa|DR Congo|Province du Maniema|Maniema|Kabambare","1","1"
"1120098711972","1120098711972_922964","2","922964","Kasenga","-10.36436","28.60853","ADM3","third-order administrative division","6295630|6255146|CD|05|7670837|922964","Earth|Africa|DR Congo|Katanga Province|Haut Katanga|Kasenga","1","1"
"1120098711972","1120098711972_7731965","2","7731965","Kinshasa","-4.47223","15.8836","ADM3","third-order administrative division","6295630|6255146|CD|06|8260567|7731965","Earth|Africa|DR Congo|Kinshasa City|Kinshasa rural|Kinshasa","1","1"
"1120098711972","1120098711972_922805","2","922805","Kipushi","-11.76667","27.23333","ADM3","third-order administrative division","6295630|6255146|CD|05|7670837|922805","Earth|Africa|DR Congo|Katanga Province|Haut Katanga|Kipushi","1","1"
"1120098711972","1120098711972_8260571","2","8260571","Kwamouth","-3.58621","16.52243","ADM3","third-order administrative division","6295630|6255146|CD|01|2313191|8260571","Earth|Africa|DR Congo|Bandundu Province|Mai Ndombe|Kwamouth","1","1"
"1120098711972","1120098711972_211732","2","211732","Lisala","2.15","21.51667","ADM3","third-order administrative division","6295630|6255146|CD|02|208741|211732","Earth|Africa|DR Congo|Province de l’Équateur|Mongala|Lisala","1","1"
"1120098711972","1120098711972_8260583","2","8260583","Masina","-4.38361","15.39139","ADM3","third-order administrative division","6295630|6255146|CD|06|8260567|8260583","Earth|Africa|DR Congo|Kinshasa City|Kinshasa rural|Masina","1","1"
"1120098711972","1120098711972_7731950","2","7731950","Mbandaka","-0.0942","18.27757","ADM3","third-order administrative division","6295630|6255146|CD|02|2315861|7731950","Earth|Africa|DR Congo|Province de l’Équateur|Equateur|Mbandaka","1","1"
"1120098711972","1120098711972_2312247","2","2312247","Mushie","-3.01667","16.9","ADM3","third-order administrative division","6295630|6255146|CD|01|2313191|2312247","Earth|Africa|Congo|Bandundu Province|Mai Ndombe|Mushie","1","1"
"1120098711972","1120098711972_2311806","2","2311806","Oshwe","-3.4","19.5","ADM3","third-order administrative division","6295630|6255146|CD|01|2313191|2311806","Earth|Africa|DR Congo|Bandundu Province|Mai Ndombe|Oshwe","1","1"
"1120098711972","1120098711972_206112","2","206112","Pweto","-8.46667","28.9","ADM3","third-order administrative division","6295630|6255146|CD|05|7670837|206112","Earth|Africa|Congo|Katanga Province|Haut Katanga|Pweto","1","1"
"1120098711972","1120098711972_922244","2","922244","Sakania","-12.75","28.56667","ADM3","third-order administrative division","6295630|6255146|CD|05|7670837|922244","Earth|Africa|Congo|Katanga Province|Haut Katanga|Sakania","1","1"
"1120098711972","1120098711972_205864","2","205864","Sandoa","-9.68333","22.86667","ADM3","third-order administrative division","6295630|6255146|CD|05|922727|205864","Earth|Africa|DR Congo|Katanga Province|Lualaba|Sandoa","1","1"
"1120098711972","1120098711972_8260572","2","8260572","Yumbi","-2.10467","16.498","ADM3","third-order administrative division","6295630|6255146|CD|01|2313191|8260572","Earth|Africa|DR Congo|Bandundu Province|Mai Ndombe|Yumbi","1","1"
"112009879491","112009879491_219056","2","219056","Beni","0.5","29.46667","ADM3","third-order administrative division","6295630|6255146|CD|11|8260563|219056","Earth|Africa|DR Congo|Nord Kivu|North Kivu|Beni","1","1"
"112009879491","112009879491_217833","2","217833","Bukama","-9.2","25.85","ADM3","third-order administrative division","6295630|6255146|CD|05|7670778|217833","Earth|Africa|Congo|Katanga Province|Haut Lomami|Bukama","1","1"
"112009879491","112009879491_217636","2","217636","Businga","3.33333","20.88333","ADM3","third-order administrative division","6295630|6255146|CD|02|7670932|217636","Earth|Africa|DR Congo|Province de l’Équateur|Nord Ubangi|Businga","1","1"
"112009879491","112009879491_217569","2","217569","Buta","2.8","24.73333","ADM3","third-order administrative division","6295630|6255146|CD|09|219402|217569","Earth|Africa|DR Congo|Eastern Province|Bas Uele|Buta","1","1"
"112009879491","112009879491_923216","2","923216","Dilolo","-10.7","22.33333","ADM3","third-order administrative division","6295630|6255146|CD|05|922727|923216","Earth|Africa|DR Congo|Katanga Province|Lualaba|Dilolo","1","1"
"112009879491","112009879491_215974","2","215974","Ilebo","-4.31667","20.58333","ADM3","third-order administrative division","6295630|6255146|CD|03|215974","Earth|Africa|DR Congo|Province du Kasaï-Occidental|Ilebo","1","1"
"112009879491","112009879491_215667","2","215667","Kabalo","-6.05","26.91667","ADM3","third-order administrative division","6295630|6255146|CD|05|205253|215667","Earth|Africa|DR Congo|Katanga Province|Tanganika|Kabalo","1","1"
"112009879491","112009879491_215471","2","215471","Kabongo","-7.31667","25.58333","ADM3","third-order administrative division","6295630|6255146|CD|05|7670778|215471","Earth|Africa|DR Congo|Katanga Province|Haut Lomami|Kabongo","1","1"
"112009879491","112009879491_214612","2","214612","Kamina","-8.73333","25.0","ADM3","third-order administrative division","6295630|6255146|CD|05|7670778|214612","Earth|Africa|DR Congo|Katanga Province|Haut Lomami|Kamina","1","1"
"112009879491","112009879491_214476","2","214476","Kananga","-5.9","22.41667","ADM3","third-order administrative division","6295630|6255146|CD|03|210596|214476","Earth|Africa|DR Congo|Province du Kasaï-Occidental|Lulua District|Kananga","1","1"
"112009879491","112009879491_212901","2","212901","Kindu","-2.95","25.93333","ADM3","third-order administrative division","6295630|6255146|CD|10|8260564|212901","Earth|Africa|DR Congo|Province du Maniema|Maniema|Kindu","1","1"
"112009879491","112009879491_7731965","2","7731965","Kinshasa","-4.47223","15.8836","ADM3","third-order administrative division","6295630|6255146|CD|06|8260567|7731965","Earth|Africa|DR Congo|Kinshasa City|Kinshasa rural|Kinshasa","1","1"
"112009879491","112009879491_7731935","2","7731935","Kisangani","0.52239","25.24349","ADM3","third-order administrative division","6295630|6255146|CD|09|204704|7731935","Earth|Africa|DR Congo|Eastern Province|Tshopo|Kisangani","1","1"
"112009879491","112009879491_212354","2","212354","Kongolo Tanganyika District","-5.38333","27.0","ADM3","third-order administrative division","6295630|6255146|CD|05|205253|212354","Earth|Africa|Congo|Katanga Province|Tanganika|Kongolo Tanganyika District","1","1"
"112009879491","112009879491_922702","2","922702","Lubumbashi","-11.66667","27.46667","ADM3","third-order administrative division","6295630|6255146|CD|05|7670837|922702","Earth|Africa|DR Congo|Katanga Province|Haut Katanga|Lubumbashi","1","1"
"112009879491","112009879491_8260589","2","8260589","Luilu","-7.24969","23.61241","ADM3","third-order administrative division","6295630|6255146|CD|04|215523|8260589","Earth|Africa|Congo|Province du Kasaï-Oriental|Kabinda|Luilu","1","1"
"112009879491","112009879491_2313001","2","2313001","Matadi","-5.81667","13.45","ADM3","third-order administrative division","6295630|6255146|CD|08|7731975|2313001","Earth|Africa|DR Congo|Province du Bas-Congo|Bas Fleuve District|Matadi","1","1"
"112009879491","112009879491_7731950","2","7731950","Mbandaka","-0.0942","18.27757","ADM3","third-order administrative division","6295630|6255146|CD|02|2315861|7731950","Earth|Africa|DR Congo|Province de l’Équateur|Equateur|Mbandaka","1","1"
"112009879491","112009879491_207569","2","207569","Mwene Ditu","-7.0","23.45","ADM3","third-order administrative division","6295630|6255146|CD|04|215523|207569","Earth|Africa|Congo|Province du Kasaï-Oriental|Kabinda|Mwene Ditu","1","1"
"112009879491","112009879491_922244","2","922244","Sakania","-12.75","28.56667","ADM3","third-order administrative division","6295630|6255146|CD|05|7670837|922244","Earth|Africa|Congo|Katanga Province|Haut Katanga|Sakania","1","1"
"112009879491","112009879491_204528","2","204528","Ubundu","-0.35","25.48333","ADM3","third-order administrative division","6295630|6255146|CD|09|204704|204528","Earth|Africa|DR Congo|Eastern Province|Tshopo|Ubundu","1","1"
"112009879491","112009879491_217830","2","217830","Bukavu","-2.5","28.86667","ADM3","third-order administrative division","6295630|6255146|CD|12|8260566|217830","Earth|Africa|DR Congo|South Kivu|South Kivu|Bukavu","1","1"
"112009879494","112009879494_219056","2","219056","Beni","0.5","29.46667","ADM3","third-order administrative division","6295630|6255146|CD|11|8260563|219056","Earth|Africa|DR Congo|Nord Kivu|North Kivu|Beni","1","1"
"112009879494","112009879494_217335","2","217335","Dibaya","-6.5","22.95","ADM3","third-order administrative division","6295630|6255146|CD|03|210596|217335","Earth|Africa|DR Congo|Province du Kasaï-Occidental|Lulua District|Dibaya","1","1"
"112009879494","112009879494_215827","2","215827","Irumu","1.45","29.86667","ADM3","third-order administrative division","6295630|6255146|CD|09|215709|215827","Earth|Africa|DR Congo|Eastern Province|Ituri|Irumu","1","1"
"112009879494","112009879494_215522","2","215522","Kabinda","-6.13333","24.48333","ADM3","third-order administrative division","6295630|6255146|CD|04|215523|215522","Earth|Africa|DR Congo|Province du Kasaï-Oriental|Kabinda|Kabinda","1","1"
"112009879494","112009879494_214476","2","214476","Kananga","-5.9","22.41667","ADM3","third-order administrative division","6295630|6255146|CD|03|210596|214476","Earth|Africa|DR Congo|Province du Kasaï-Occidental|Lulua District|Kananga","1","1"
"112009879494","112009879494_213530","2","213530","Kazumba","-6.41667","22.03333","ADM3","third-order administrative division","6295630|6255146|CD|03|210596|213530","Earth|Africa|Congo|Province du Kasaï-Occidental|Lulua District|Kazumba","1","1"
"112009879494","112009879494_211067","2","211067","Lubero","-0.16667","29.23333","ADM3","third-order administrative division","6295630|6255146|CD|11|8260563|211067","Earth|Africa|DR Congo|Nord Kivu|North Kivu|Lubero","1","1"
"112009879494","112009879494_8260589","2","8260589","Luilu","-7.24969","23.61241","ADM3","third-order administrative division","6295630|6255146|CD|04|215523|8260589","Earth|Africa|Congo|Province du Kasaï-Oriental|Kabinda|Luilu","1","1"
"112009879494","112009879494_210799","2","210799","Luiza","-7.2","22.41667","ADM3","third-order administrative division","6295630|6255146|CD|03|210596|210799","Earth|Africa|Congo|Province du Kasaï-Occidental|Lulua District|Luiza","1","1"
"112009879494","112009879494_8260593","2","8260593","Miabi","-6.33289","23.31184","ADM3","third-order administrative division","6295630|6255146|CD|04|8260565|8260593","Earth|Africa|DR Congo|Province du Kasaï-Oriental|Tshilenge District|Miabi","1","1"
"112009879494","112009879494_207569","2","207569","Mwene Ditu","-7.0","23.45","ADM3","third-order administrative division","6295630|6255146|CD|04|215523|207569","Earth|Africa|Congo|Province du Kasaï-Oriental|Kabinda|Mwene Ditu","1","1"
"112009879494","112009879494_8260605","2","8260605","Oicha","0.41849","29.55072","ADM3","third-order administrative division","6295630|6255146|CD|11|8260563|8260605","Earth|Africa|DR Congo|Nord Kivu|North Kivu|Oicha","1","1"
"112009879494","112009879494_8260594","2","8260594","Tshilenge","-6.46497","23.65763","ADM3","third-order administrative division","6295630|6255146|CD|04|8260565|8260594","Earth|Africa|Congo|Province du Kasaï-Oriental|Tshilenge District|Tshilenge","1","1"
"11200955217637","11200955217637_7731965","2","7731965","Kinshasa","-4.47223","15.8836","ADM3","third-order administrative division","6295630|6255146|CD|06|8260567|7731965","Earth|Africa|DR Congo|Kinshasa City|Kinshasa rural|Kinshasa","1","1"
"11200955233796","11200955233796_216540","2","216540","Fizi","-4.3","28.95","ADM3","third-order administrative division","6295630|6255146|CD|12|8260566|216540","Earth|Africa|DR Congo|South Kivu|South Kivu|Fizi","1","1"
"11200955233796","11200955233796_2315727","2","2315727","Gemena","3.25","19.76667","ADM3","third-order administrative division","6295630|6255146|CD|02|7731903|2315727","Earth|Africa|DR Congo|Province de l’Équateur|Sud Ubangi|Gemena","1","1"
"11200955233796","11200955233796_214476","2","214476","Kananga","-5.9","22.41667","ADM3","third-order administrative division","6295630|6255146|CD|03|210596|214476","Earth|Africa|DR Congo|Province du Kasaï-Occidental|Lulua District|Kananga","1","1"
"11200955233796","11200955233796_2314934","2","2314934","Kenge","-4.86667","16.98333","ADM3","third-order administrative division","6295630|6255146|CD|01|2313860|2314934","Earth|Africa|DR Congo|Bandundu Province|Kwango District|Kenge","1","1"
