"project_id","is_geocoded","project_title","start_actual_isodate","start_actual_type","end_actual_isodate","end_actual_type","donors","donors_iso3","recipients","recipients_iso3","ad_sector_codes","ad_sector_names","status","transactions_start_year","transactions_end_year","total_commitments","total_disbursements"
"87299351399","0","OPERATIONALISING WATER RESOURCE MANAGEMENT - NILE BASIN","1997-01-01","start-actual","","end-planned","Food and Agriculture Organization","DAC","Uganda","UGA","140","Water supply and sanitation","Completion","1993","2001","1433112.84494","1548779.47283"
"8729928162","1","POLICY AND MANAGEMENT SUPPORT","1998-02-03","start-actual","2005-12-31","end-planned","Denmark/DANIDA","DNK","Uganda","UGA","140","Water supply and sanitation","Implementation","1998","2005","4289345.58114","6518011.05512"
"87299271388","0","REDUCING BIODIVERSITY LOSS AT CROSS BORDER POINTS","2000-03-20","start-actual","","end-planned","United Nations Development Programme","DAC","Uganda","UGA","140","Water supply and sanitation","Completion","2000","2004","1323035.87658","1388630.84051"
"8729931952","0","MID SOUTHERN TOWNS WATER SUPPLY","1999-03-29","start-actual","","end-planned","France","FRA","Uganda","UGA","140","Water supply and sanitation","Completion","1999","2005","5485024.52564","6120889.81156"
"87299381226","0","LAND TENURE REFORM PROJECT","1999-05-04","start-actual","","end-planned","United Kingdom|Sweden","GBR|SWE","Uganda","UGA","160","Other social infrastructure and services","Completion","1999","2004","3083099.5478","3486760.90381"
"87299241100","0","KIBALE/SEMLIKI CONSERVATION & DEVELOPMENT","1997-10-01","start-actual","","end-planned","Netherlands","NLD","Uganda","UGA","140","Water supply and sanitation","Completion","1992","2002","9058831.68898","8775415.88317"
"87299222021","0","HUMAN TRYPANOSOMIASIS CONTROL IN NORTH & NORTH WEST UGANDA","","start-actual","","end-planned","United Kingdom","GBR","Uganda","UGA","311","Agriculture","Completion","1989","1993","1802487.16376","984315.245048"
"8729924103","0","LGDP2-COMPONENT ONE: SUPPORT TO OVERALL DECENTRALISATION","2003-10-29","start-actual","2007-06-30","end-planned","International Development Association","DAC","Uganda","UGA","510","General budget support","Completion","2003","2007","62687375.5753","69503568.4918"
"8729922904","0","KABALE WATER SUPPLY & SANITATION","1997-04-11","start-actual","","end-planned","Germany","DEU","Uganda","UGA","140","Water supply and sanitation","Completion","1997","2007","18463909.847","14562325.8432"
"8729922680","0","GRAVITY FLOW SCHEMES DEVELOPMENT PROGRAM","1997-07-17","start-actual","2001-12-31","end-planned","United Kingdom|European Union","GBR|DAC","Uganda","UGA","140","Water supply and sanitation","Completion","1993","2001","8206849.97267","6242845.34888"
"87299222027","0","GABA III PROJECT","","start-actual","","end-planned","Germany","DEU","Uganda","UGA","140","Water supply and sanitation","Completion","2003","2004","4957754.71925","1944281.59915"
"87299222028","0","FORESTRY SECTOR PROGRAM MANAGEMENT UNIT","","start-actual","","end-planned","Norway","NOR","Uganda","UGA","140","Water supply and sanitation","Completion","1996","2002","3342359.90478","1613987.85177"
"87299311659","1","MPUTA INTERCONNECTION PROJECT","","start-actual","","end-planned","Norway","NOR","Uganda","UGA","230","Energy generation and supply","Implementation","2012","2012","50865703.3497",""
"87299221265","0","NTUNGAMO-KAKITUMBA/MIRAMA HILL ROAD","2001-01-02","start-actual","","end-planned","United Kingdom","GBR","Uganda","UGA","210","Transport and storage","Implementation","1998","2001","981279.263126","949923.033125"
"8729922197","0","TRANSPORT SECTOR DEVELOPMENT PROJECT","2012-03-31","start-actual","2014-06-30","end-planned","International Development Association","DAC","Uganda","UGA","210","Transport and storage","Implementation","2012","2014","6034411.48185",""
"87299221431","0","QUALITY INFRASTRUCTURE & STANDARDS SUPPORT PROJECT","2010-07-26","start-actual","2013-12-31","end-planned","Sweden","SWE","Uganda","UGA","331","Trade policy and regulations","Implementation","2010","2013","873775.802018",""
"8729935445","0","FISH MECHANISATION & ACQUATIC WEED","2002-12-13","start-actual","","end-planned","Egypt","EGY","Uganda","UGA","311","Agriculture","Implementation","2002","2011","17090559.2587","35319.7637607"
"8729924335","0","TRAINING/WAGON REPAIRS STUDY","1993-12-24","start-actual","1997-12-31","end-planned","African Development Fund","DAC","Uganda","UGA","210","Transport and storage","Completion","1991","1997","547939.197496","550218.425202"
"8729924321","0","PTA ROADS","1992-05-12","start-actual","1997-12-31","end-planned","African Development Fund","DAC","Uganda","UGA","210","Transport and storage","Completion","1992","1997","5651367.55642","4369900.58252"
"8729924331","0","THE SUGAR INDUSTRY (KAKIRA)","1993-12-23","start-actual","1997-12-31","end-planned","African Development Fund","DAC","Uganda","UGA","331","Trade policy and regulations","Completion","1993","1997","770052.875741","699800.389668"
"8729924291","0","LAKE KATWE SALT FEASIBILITY STUDY","1993-10-08","start-actual","1997-12-31","end-planned","African Development Fund","DAC","Uganda","UGA","151","Government and civil society, general","Completion","1993","1997","867435.675119","836495.105268"
"8729924283","0","FOOD AND RURAL DEVELOPMENT IN N.W. UGANDA","1993-10-08","start-actual","1998-12-31","end-planned","African Development Fund","DAC","Uganda","UGA","151","Government and civil society, general","Completion","1993","1998","1191748.40353","933692.674927"
"87299221421","0","DEVELOPMENT OF LAKE MBURO RESETTLEMENT SCHEME","1997-01-02","start-actual","2000-12-31","end-planned","United Nations Development Programme|Norway","NOR|DAC","Uganda","UGA","151","Government and civil society, general","Completion","1997","2000","2414873.26794","932912.771551"
"8729922725","0","THE MICROFINANCE SUPPORT CENTRE LIMITED","1994-01-03","start-actual","1998-12-31","end-planned","European Union|African Development Fund","DAC","Uganda","UGA","151","Government and civil society, general","Completion","1986","1998","29770451.4274","23555946.7638"
"8729935959","0","INSTITUTIONAL SUPPORT TO URC","1997-01-01","start-actual","","end-planned","France","FRA","Uganda","UGA","210","Transport and storage","Completion","1994","1999","15063691.1118","4202590.77066"
"87299241293","0","SUPPORT MFPED & GOVT PURCHASES","1988-07-01","start-actual","2010-12-31","end-planned","United Kingdom|Germany|European Union|United Nations Development Programme","GBR|DEU|DAC","Uganda","UGA","151","Government and civil society, general","Completion","1988","2010","27165012.6901","48911841.5055"
"8729924869","0","SUPPORT TO TASO","1995-11-07","start-actual","1999-06-30","end-planned","Denmark/DANIDA|United Kingdom|Sweden","GBR|SWE|DNK","Uganda","UGA","120","Health","Completion","1994","2004","21735625.3433","14533324.391"
"87299241252","0","PARTICIPATORY POVERTY ASSESSMENT","1997-12-15","start-actual","","end-planned","United Kingdom|Sweden","GBR|SWE","Uganda","UGA","151","Government and civil society, general","Completion","1997","2003","8893891.61043","11052329.036"
"87299351291","0","USAID TRUST FUNDS","1997-09-30","start-actual","","end-planned","United States of America","USA","Uganda","UGA","151","Government and civil society, general","Completion","1992","1997","907242.903281","294245.826328"
"8729922649","0","SUPPORT FOR INSTITUTIONAL DEVELOPMENT - MAAIF","1993-06-18","start-actual","1999-07-31","end-planned","International Development Association|Food and Agriculture Organization","DAC","Uganda","UGA","311","Agriculture","Completion","1993","2006","23064377.3343","21810952.422"
"87299271417","0","ERADICATION OF WATER HYACINTH","1996-05-27","start-actual","","end-planned","Japan|Food and Agriculture Organization|United Nations Development Programme","JPN|DAC","Uganda","UGA","311","Agriculture","Completion","1993","1998","14488500.7523","3199189.773"
"8729921587","0","NATIONAL LIVESTOCK PRODUCTIVITY IMPROVEMENT","2004-04-12","start-actual","2008-12-31","end-planned","African Development Fund","DAC","Uganda","UGA","311","Agriculture","Completion","2003","2011","45060307.9966","41798436.2079"
"87299251127","0","TREE SEED CENTRE","1998-08-01","start-actual","","end-planned","United Nations Development Programme|Norway","NOR|DAC","Uganda","UGA","140","Water supply and sanitation","Completion","1995","2001","17254562.4582","1760493.17559"
"8729922883","0","EDUCATION ACCESS AND RESOURCE SERVICES (EARS)","1995-07-01","start-actual","2002-06-30","end-planned","Denmark/DANIDA","DNK","Uganda","UGA","110","Education","Completion","1995","2002","16444444.7283","14539710.6669"
"8729924930","0","PROMOTION OF VOCATIONAL TRAINING","1998-12-15","start-actual","","end-planned","Germany","DEU","Uganda","UGA","110","Education","Completion","1989","2007","18909545.6063","21073777.4613"
"87299241393","0","WFP/KARAMOJA","2000-09-01","start-actual","2005-12-31","end-planned","World Food Programme","DAC","Uganda","UGA","110","Education","Completion","1983","2006","83656514.6756","61654715.8532"
"87299351245","0","AIDS PALLIATIVE CARE PROJECT","1996-08-05","start-actual","","end-planned","United Kingdom|Germany","GBR|DEU","Uganda","UGA","120","Health","Completion","1996","2008","11491603.1466","9276953.20866"
"87299271206","0","BASIC EDUCATION CHILD & ADOLESCENT DEVELOPMENT - UAC","1995-06-22","start-actual","2003-06-30","end-planned","Sweden|United Nations Children's Fund","SWE|DAC","Uganda","UGA","120","Health","Completion","1995","2003","49433872.3621","5860840.40953"
"8729924532","0","NUTRITION AND CHILDHOOD DEVELOPMENT PROJECT","1998-11-13","start-actual","2004-06-30","end-planned","World Food Programme|International Development Association|Italy","ITA|DAC","Uganda","UGA","120","Health","Completion","1998","2006","63197013.5232","43184310.9513"
"8729931419","1","MAINSTREAMING CLIMATE CHANGE PROJECT","2008-12-19","start-actual","","end-planned","Denmark/DANIDA","DNK","Uganda","UGA","140","Water supply and sanitation","Implementation","2008","2010","712946.787428","380084.853588"
"87299462150","0","SUPPORT TO WATER- CIVIL SOCIETY UWASNET& NETWAS","","start-actual","","end-planned","Denmark/DANIDA","DNK","Uganda","UGA","140","Water supply and sanitation","Implementation","2011","2012","","362708.359721"
"87299462151","1","HIV/AIDS-PROGRAM PHASE 2- CSF, SUPPORT TO CSOs","2010-07-01","start-actual","2015-07-01","end-planned","Denmark/DANIDA","DNK","Uganda","UGA","120","Health","Implementation","2010","2015","3973379.95566","7750416.42172"
"87299462153","0","PUBLIC ACCOUNTABILITY AND GOVERNANCE PROGRAM","","start-actual","","end-planned","Denmark/DANIDA","DNK","Uganda","UGA","151","Government and civil society, general","Implementation","2011","2012","","1909364.68582"
"87299462154","1","MINOR PROJECT MDG 3 TOURCH PROGRAM","","start-actual","","end-planned","Denmark/DANIDA","DNK","Uganda","UGA","151","Government and civil society, general","Implementation","2011","2012","","872808.808846"
"87299462155","1","MINOR PROJECT-DANISH DEMMING GROUP","","start-actual","","end-planned","Denmark/DANIDA","DNK","Uganda","UGA","160","Other social infrastructure and services","Implementation"," "," ","",""
"87299462159","1","ARDA UGANDA NAKAYOT FOOD SECURITY PROJECT","","start-actual","","end-planned","Denmark/DANIDA","DNK","Uganda","UGA","140","Water supply and sanitation","Implementation"," "," ","",""
"87299462193","1","MINOR PROJECT-SUPPORT TO TRANSITIONAL JUSTICE","","start-actual","","end-planned","Denmark/DANIDA","DNK","Uganda","UGA","151","Government and civil society, general","Implementation"," "," ","",""
"87299462194","1","RANDERS MILLENIUM AND MBALE MUNICIPALITY","","start-actual","","end-planned","Denmark/DANIDA","DNK","Uganda","UGA","160","Other social infrastructure and services","Implementation"," "," ","",""
"87299462195","0","CARBON NEUTRAL ROYAL DANISH EMBASSY PROJECT","","start-actual","","end-planned","Denmark/DANIDA","DNK","Uganda","UGA","160","Other social infrastructure and services","Implementation"," "," ","",""
"87299462196","1","TECHNICAL MANAGEMENT ASSISTANCE TO UGANDA MINE ACTION CENTER TO COMPLETE MINE CLEARANCE IN UGANDA","","start-actual","","end-planned","Denmark/DANIDA","DNK","Uganda","UGA","160","Other social infrastructure and services","Implementation"," "," ","",""
"87299462198","1","MINOR PROJECT PRICE OF A BRIDE","2012-01-01","start-actual","2013-06-01","end-planned","Denmark/DANIDA","DNK","Uganda","UGA","160","Other social infrastructure and services","Implementation","2011","2013","485374.654",""
"87299462197","1","BRIDGING SUPPORT TO THE CLIMATE CHANGE UNIT","","start-actual","","end-planned","Denmark/DANIDA","DNK","Uganda","UGA","140","Water supply and sanitation","Implementation","2011","2011","908496.256",""
"87299462200","1","UGANDA YOUTH CULTURE PROJECT","2010-12-01","start-actual","2013-11-01","end-planned","Denmark/DANIDA","DNK","Uganda","UGA","160","Other social infrastructure and services","Implementation","2010","2013","","51804.1314472"
"87299462201","0","SUPPORT TO ACHOLI RELIGIOUS LEADERS STRATEGIC PLAN","","start-actual","","end-planned","Denmark/DANIDA","DNK","Uganda","UGA","160","Other social infrastructure and services","Implementation","2011","2011","908496.256",""
"87299462203","1","SUPPORT TO PSM CO-ORDINATION (OPM)","2007-07-03","start-actual","2010-12-01","end-planned","Denmark/DANIDA","DNK","Uganda","UGA","151","Government and civil society, general","Completion","2007","2010","",""
"8729922900","0","REHABILITATION OF HEALTH SERVICES - WESTERN UGANDA (BUNDIBUGYO/KABAROLE)","2001-03-30","start-actual","2004-12-31","end-planned","Germany","DEU","Uganda","UGA","120","Health","Completion","1990","2007","17181957.0295","21152879.9696"
"87299462209","0","CATALIST-UGANDA","2012-07-01","start-actual","2016-06-01","end-planned","Netherlands","NLD","Uganda","UGA","311","Agriculture","Implementation","2012","2016","18548684.8208",""
